user_story,uml_json,label,
"As a project manager, I want to be able to create a project plan online so that I can set goals and track progress.","{'classes': [{'name': 'ProjectManager', 'attributes': [{'name': 'managerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'ProjectPlan', 'attributes': [{'name': 'projectId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'startDate', 'type': 'Date'}, {'name': 'endDate', 'type': 'Date'}, {'name': 'progress', 'type': 'Double'}]}, {'name': 'Goal', 'attributes': [{'name': 'goalId', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'ProjectManager', 'to': 'ProjectPlan', 'type': 'association', 'multiplicity': '*', 'label': 'creates'}, {'from': 'ProjectPlan', 'to': 'Goal', 'type': 'association', 'multiplicity': '*', 'label': 'includes'}]}",Task Management ,
"As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.","{'classes': [{'name': 'TeamMember', 'attributes': [{'name': 'memberId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Task', 'attributes': [{'name': 'taskId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'dueDate', 'type': 'Date'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'TeamMember', 'to': 'Task', 'type': 'association', 'multiplicity': '*', 'label': 'assigned'}]}",Task Management ,
"As a project manager, I want to be able to track project progress online so that I can ensure that the project is on track.","{'classes': [{'name': 'ProjectManager', 'attributes': [{'name': 'managerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Project', 'attributes': [{'name': 'projectId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'startDate', 'type': 'Date'}, {'name': 'endDate', 'type': 'Date'}, {'name': 'progress', 'type': 'Double'}]}], 'relationships': [{'from': 'ProjectManager', 'to': 'Project', 'type': 'association', 'multiplicity': '*', 'label': 'monitors'}]}",	Task Management,
"As a team member, I want to be able to communicate with other team members online so that we can collaborate effectively.","{'classes': [{'name': 'TeamMember', 'attributes': [{'name': 'memberId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Message', 'attributes': [{'name': 'messageId', 'type': 'String'}, {'name': 'senderId', 'type': 'String'}, {'name': 'receiverId', 'type': 'String'}, {'name': 'content', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': [{'from': 'TeamMember', 'to': 'Message', 'type': 'association', 'multiplicity': '*', 'label': 'sends'}, {'from': 'Message', 'to': 'TeamMember', 'type': 'association', 'multiplicity': '*', 'label': 'receives'}]}",Other ,
"As a project manager, I want to be able to assign resources to tasks so that I can manage the project budget effectively.","{'classes': [{'name': 'ProjectManager', 'attributes': [{'name': 'managerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Task', 'attributes': [{'name': 'taskId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'estimatedHours', 'type': 'Double'}]}, {'name': 'Resource', 'attributes': [{'name': 'resourceId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'costPerHour', 'type': 'Double'}]}], 'relationships': [{'from': 'ProjectManager', 'to': 'Task', 'type': 'association', 'multiplicity': '*', 'label': 'oversees'}, {'from': 'Task', 'to': 'Resource', 'type': 'association', 'multiplicity': '*', 'label': 'assigned'}]}",	Task Management,
"As a team member, I want to be able to view project documents online so that I can access important project information.","{'classes': [{'name': 'TeamMember', 'attributes': [{'name': 'memberId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'ProjectDocument', 'attributes': [{'name': 'documentId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'content', 'type': 'String'}, {'name': 'uploadDate', 'type': 'Date'}, {'name': 'fileType', 'type': 'String'}]}], 'relationships': [{'from': 'TeamMember', 'to': 'ProjectDocument', 'type': 'association', 'multiplicity': '*', 'label': 'views'}]}",	Task Management,
"As a project manager, I want to be able to set up project workflows so that tasks can be completed efficiently.","{'classes': [{'name': 'ProjectManager', 'attributes': [{'name': 'managerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Workflow', 'attributes': [{'name': 'workflowId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'description', 'type': 'String'}]}, {'name': 'Task', 'attributes': [{'name': 'taskId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'ProjectManager', 'to': 'Workflow', 'type': 'association', 'multiplicity': '*', 'label': 'creates'}, {'from': 'Workflow', 'to': 'Task', 'type': 'association', 'multiplicity': '*', 'label': 'contains'}]}",	Task Management,
"As a team member, I want to be able to log time spent on tasks so that I can track my productivity and contribute to accurate billing.","{'classes': [{'name': 'TeamMember', 'attributes': [{'name': 'memberId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Task', 'attributes': [{'name': 'taskId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}]}, {'name': 'TimeLog', 'attributes': [{'name': 'logId', 'type': 'String'}, {'name': 'date', 'type': 'Date'}, {'name': 'hoursSpent', 'type': 'Double'}, {'name': 'notes', 'type': 'String'}]}], 'relationships': [{'from': 'TeamMember', 'to': 'TimeLog', 'type': 'association', 'multiplicity': '*', 'label': 'logs'}, {'from': 'Task', 'to': 'TimeLog', 'type': 'association', 'multiplicity': '*', 'label': 'associated with'}]}",	Task Management,
"As a project manager, I want to be able to set up alerts for upcoming deadlines so that I can ensure that the project stays on track.","{'classes': [{'name': 'ProjectManager', 'attributes': [{'name': 'managerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Task', 'attributes': [{'name': 'taskId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'dueDate', 'type': 'Date'}]}, {'name': 'Alert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'alertDate', 'type': 'DateTime'}, {'name': 'isSent', 'type': 'Boolean'}]}], 'relationships': [{'from': 'ProjectManager', 'to': 'Alert', 'type': 'association', 'multiplicity': '*', 'label': 'sets up'}, {'from': 'Task', 'to': 'Alert', 'type': 'association', 'multiplicity': '*', 'label': 'triggers'}]}",	Task Management,
"As a user, I want to be able to set up a profile so that the app can track my progress.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}, {'name': 'password', 'type': 'String'}]}, {'name': 'UserProfile', 'attributes': [{'name': 'profileId', 'type': 'String'}, {'name': 'fullName', 'type': 'String'}, {'name': 'age', 'type': 'Integer'}, {'name': 'gender', 'type': 'String'}, {'name': 'progress', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'UserProfile', 'type': 'association', 'multiplicity': '1', 'label': 'has'}]}",Account,
"As a user, I want to track my daily steps so that I can monitor my physical activity.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'StepRecord', 'attributes': [{'name': 'recordId', 'type': 'String'}, {'name': 'date', 'type': 'Date'}, {'name': 'stepCount', 'type': 'Integer'}]}], 'relationships': [{'from': 'User', 'to': 'StepRecord', 'type': 'association', 'multiplicity': '*', 'label': 'records'}]}",Fitness,
"As a user, I want to set goals for my physical activity so that I can work towards achieving them.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'ActivityGoal', 'attributes': [{'name': 'goalId', 'type': 'String'}, {'name': 'goalType', 'type': 'String'}, {'name': 'targetValue', 'type': 'Integer'}, {'name': 'startDate', 'type': 'Date'}, {'name': 'endDate', 'type': 'Date'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'ActivityGoal', 'type': 'association', 'multiplicity': '*', 'label': 'sets'}]}",Fitness,
"As a user, I want to track my workouts so that I can monitor my progress and improve my fitness.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Workout', 'attributes': [{'name': 'workoutId', 'type': 'String'}, {'name': 'date', 'type': 'Date'}, {'name': 'type', 'type': 'String'}, {'name': 'duration', 'type': 'Integer'}, {'name': 'caloriesBurned', 'type': 'Integer'}, {'name': 'notes', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Workout', 'type': 'association', 'multiplicity': '*', 'label': 'logs'}]}",Fitness,
"As a user, I want to track my nutrition so that I can monitor my calorie intake and make healthy choices.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'NutritionEntry', 'attributes': [{'name': 'entryId', 'type': 'String'}, {'name': 'date', 'type': 'Date'}, {'name': 'mealType', 'type': 'String'}, {'name': 'foodItem', 'type': 'String'}, {'name': 'calories', 'type': 'Integer'}, {'name': 'protein', 'type': 'Double'}, {'name': 'carbs', 'type': 'Double'}, {'name': 'fats', 'type': 'Double'}, {'name': 'notes', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'NutritionEntry', 'type': 'association', 'multiplicity': '*', 'label': 'tracks'}]}",Fitness,
"As a user, I want to connect with friends and other users so that I can stay motivated and share my progress.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Connection', 'attributes': [{'name': 'connectionId', 'type': 'String'}, {'name': 'status', 'type': 'String'}, {'name': 'createdDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'Connection', 'type': 'association', 'multiplicity': '*', 'label': 'initiates'}, {'from': 'Connection', 'to': 'User', 'type': 'association', 'multiplicity': '1', 'label': 'connects to'}]}",Fitness,
"As a user, I want to receive personalized recommendations for workouts and nutrition so that I can achieve my goals more effectively.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Recommendation', 'attributes': [{'name': 'recommendationId', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'content', 'type': 'String'}, {'name': 'dateGenerated', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'Recommendation', 'type': 'association', 'multiplicity': '*', 'label': 'receives'}]}",Fitness,
"As a user, I want to be able to sync my fitness data with other apps and devices so that I can have a comprehensive view of my health.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'ExternalApp', 'attributes': [{'name': 'appId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'syncFrequency', 'type': 'String'}]}, {'name': 'SyncedData', 'attributes': [{'name': 'dataId', 'type': 'String'}, {'name': 'dataType', 'type': 'String'}, {'name': 'value', 'type': 'String'}, {'name': 'timestamp', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'ExternalApp', 'type': 'association', 'multiplicity': '*', 'label': 'connects to'}, {'from': 'ExternalApp', 'to': 'SyncedData', 'type': 'association', 'multiplicity': '*', 'label': 'provides'}, {'from': 'User', 'to': 'SyncedData', 'type': 'association', 'multiplicity': '*', 'label': 'accesses'}]}",Fitness,
"As a user, I want to be able to set reminders for my workouts and meals so that I can stay on track with my fitness goals.","{'classes': [{'name': 'User', 'attributes': [{'name': 'userId', 'type': 'String'}, {'name': 'username', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'Reminder', 'attributes': [{'name': 'reminderId', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'message', 'type': 'String'}, {'name': 'time', 'type': 'DateTime'}, {'name': 'frequency', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'Reminder', 'type': 'association', 'multiplicity': '*', 'label': 'sets'}]}",Fitness,
"As a music listener, I want to be able to search for my favorite artists and songs, so that I can easily find and play the music I love.
Search Artists and Songs","{'classes': [{'name': 'MusicListener', 'attributes': [{'name': 'searchQuery', 'type': 'String'}]}, {'name': 'Artist', 'attributes': [{'name': 'name', 'type': 'String'}]}, {'name': 'Song', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'genre', 'type': 'String'}]}], 'relationships': [{'from': 'MusicListener', 'to': 'Artist', 'type': 'association'}, {'from': 'MusicListener', 'to': 'Song', 'type': 'association'}, {'from': 'Artist', 'to': 'Song', 'type': 'association'}]}",Music,
"As a music listener, I want to be able to create and manage playlists, so that I can easily organize and listen to my favorite songs.
Create & Manage Playlists","{'classes': [{'name': 'MusicListener', 'attributes': []}, {'name': 'Playlist', 'attributes': [{'name': 'name', 'type': 'String'}]}, {'name': 'Song', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'artist', 'type': 'String'}]}], 'relationships': [{'from': 'MusicListener', 'to': 'Playlist', 'type': 'association'}, {'from': 'Playlist', 'to': 'Song', 'type': 'aggregation'}]}",Music,
"As a music listener, I want to be able to discover new music based on my listening preferences, so that I can expand my music library.

Discover New Music","{'classes': [{'name': 'MusicListener', 'attributes': [{'name': 'listeningPreferences', 'type': 'String'}, {'name': 'listeningHistory', 'type': 'List'}]}, {'name': 'MusicRecommendation', 'attributes': [{'name': 'songTitle', 'type': 'String'}, {'name': 'artist', 'type': 'String'}]}], 'relationships': [{'from': 'MusicListener', 'to': 'MusicRecommendation', 'type': 'association'}]}",Music,
"As a music listener, I want to be able to access my music library across multiple devices, so that I can listen to my music wherever I am.

Multi-Device Sync","{'classes': [{'name': 'MusicListener', 'attributes': [{'name': 'userId', 'type': 'String'}]}, {'name': 'Device', 'attributes': [{'name': 'deviceType', 'type': 'String'}, {'name': 'deviceId', 'type': 'String'}]}, {'name': 'MusicLibrary', 'attributes': [{'name': 'libraryId', 'type': 'String'}, {'name': 'songs', 'type': 'List'}]}], 'relationships': [{'from': 'MusicListener', 'to': 'MusicLibrary', 'type': 'association'}, {'from': 'MusicListener', 'to': 'Device', 'type': 'association'}, {'from': 'Device', 'to': 'MusicLibrary', 'type': 'association'}]}",Music,
"As a music listener, I want to be able to see the lyrics of the songs I'm listening to, so that I can sing along.
View Lyrics","{'classes': [{'name': 'Song', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'artist', 'type': 'String'}]}, {'name': 'Lyrics', 'attributes': [{'name': 'text', 'type': 'String'}, {'name': 'timestamp', 'type': 'String'}]}], 'relationships': [{'from': 'Song', 'to': 'Lyrics', 'type': 'composition'}]}",Music,
"As a job seeker, I want to be able to search for job openings that match my skills and experience, so that I can find relevant job opportunities.

Job Search Based on Skills","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'skills', 'type': 'List<String>'}, {'name': 'experience', 'type': 'String'}]}, {'name': 'JobOpening', 'attributes': [{'name': 'jobId', 'type': 'String'}, {'name': 'title', 'type': 'String'}, {'name': 'description', 'type': 'String'}, {'name': 'requiredSkills', 'type': 'List<String>'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobOpening', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to create and manage my job application profile, so that I can easily apply for multiple job openings.

Create and Manage Profile","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'JobProfile', 'attributes': [{'name': 'resume', 'type': 'File'}, {'name': 'coverLetter', 'type': 'File'}, {'name': 'dateCreated', 'type': 'Date'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobProfile', 'type': 'composition'}]}",	Jobs,
"As a job seeker, I want to be able to apply for job openings directly from the job board, so that I can easily submit my job application.

Apply to Jobs","{'classes': [{'name': 'JobApplication', 'attributes': [{'name': 'applicationId', 'type': 'String'}, {'name': 'dateSubmitted', 'type': 'Date'}, {'name': 'status', 'type': 'String'}]}, {'name': 'JobOpening', 'attributes': [{'name': 'jobId', 'type': 'String'}, {'name': 'title', 'type': 'String'}]}, {'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobApplication', 'type': 'association'}, {'from': 'JobApplication', 'to': 'JobOpening', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to track the status of my job applications, so that I know where I stand in the job application process.

Track Application Status","{'classes': [{'name': 'JobApplication', 'attributes': [{'name': 'applicationId', 'type': 'String'}, {'name': 'status', 'type': 'String'}, {'name': 'lastUpdated', 'type': 'Date'}]}, {'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobApplication', 'type': 'aggregation'}]}",	Jobs,
"As a job seeker, I want to be able to receive job recommendations based on my job application profile, so that I can discover new job opportunities.

Receive Job Recommendations","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'skills', 'type': 'List<String>'}, {'name': 'preferences', 'type': 'List<String>'}]}, {'name': 'JobRecommendation', 'attributes': [{'name': 'recommendationId', 'type': 'String'}, {'name': 'jobId', 'type': 'String'}, {'name': 'matchedPercentage', 'type': 'Double'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobRecommendation', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to communicate with potential employers through the job application platform, so that I can ask questions and provide additional information.

Communicate with Employers","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}, {'name': 'Employer', 'attributes': [{'name': 'employerId', 'type': 'String'}, {'name': 'companyName', 'type': 'String'}]}, {'name': 'Message', 'attributes': [{'name': 'messageId', 'type': 'String'}, {'name': 'senderId', 'type': 'String'}, {'name': 'receiverId', 'type': 'String'}, {'name': 'content', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'Message', 'type': 'association'}, {'from': 'Employer', 'to': 'Message', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to easily update my job application profile, so that I can keep my job application up-to-date.

Update Profile","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}, {'name': 'email', 'type': 'String'}]}, {'name': 'JobProfile', 'attributes': [{'name': 'resume', 'type': 'File'}, {'name': 'coverLetter', 'type': 'File'}, {'name': 'lastUpdated', 'type': 'Date'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobProfile', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to receive job alerts when new job openings match my skills and experience, so that I can stay informed about new job opportunities.

Job Alerts","{'classes': [{'name': 'JobSeeker', 'attributes': [{'name': 'seekerId', 'type': 'String'}, {'name': 'skills', 'type': 'List<String>'}, {'name': 'experienceYears', 'type': 'Integer'}]}, {'name': 'JobAlert', 'attributes': [{'name': 'alertId', 'type': 'String'}, {'name': 'criteria', 'type': 'String'}, {'name': 'frequency', 'type': 'String'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobAlert', 'type': 'association'}]}",	Jobs,
"As a job seeker, I want to be able to see the salary and benefits information for job openings, so that I can make informed decisions about which jobs to apply for

View Salary and Benefits","{'classes': [{'name': 'JobPosting', 'attributes': [{'name': 'jobId', 'type': 'String'}, {'name': 'position', 'type': 'String'}, {'name': 'salaryRange', 'type': 'String'}, {'name': 'benefits', 'type': 'List<String>'}]}, {'name': 'Employer', 'attributes': [{'name': 'employerId', 'type': 'String'}, {'name': 'companyName', 'type': 'String'}]}], 'relationships': [{'from': 'Employer', 'to': 'JobPosting', 'type': 'aggregation'}]}",	Jobs,
"As a customer, I want to be able to view my account balance online so that I can keep track of my finances.

View Account Balance","{'classes': [{'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}, {'name': 'preferredCurrency', 'type': 'String'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'balance', 'type': 'Float'}, {'name': 'currency', 'type': 'String'}, {'name': 'lastUpdated', 'type': 'DateTime'}]}], 'relationships': [{'from': 'Customer', 'to': 'BankAccount', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to transfer money to other accounts online so that I can make payments and transfers easily.

Transfer Money","{'classes': [{'name': 'Transfer', 'attributes': [{'name': 'transferId', 'type': 'String'}, {'name': 'fromAccountId', 'type': 'String'}, {'name': 'toAccountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'status', 'type': 'String'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}, {'name': 'name', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'Transfer', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to view my transaction history online so that I can keep track of my spending.

View Transaction History","{'classes': [{'name': 'Transaction', 'attributes': [{'name': 'transactionId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'type', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'date', 'type': 'DateTime'}, {'name': 'currency', 'type': 'String'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}]}], 'relationships': [{'from': 'BankAccount', 'to': 'Transaction', 'type': 'composition'}]}",Banking,
"As a customer, I want to be able to deposit checks online so that I don’t have to go to a physical branch.

Deposit Checks","{'classes': [{'name': 'CheckDeposit', 'attributes': [{'name': 'depositId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'status', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'CheckDeposit', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to pay my bills online so that I don’t have to go to a physical branch or send a check.

Pay Bills","{'classes': [{'name': 'BillPayment', 'attributes': [{'name': 'paymentId', 'type': 'String'}, {'name': 'billerName', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'status', 'type': 'String'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'BillPayment', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to set up recurring payments online so that I don’t have to manually make payments every month.

Set Recurring Payments","{'classes': [{'name': 'RecurringPayment', 'attributes': [{'name': 'paymentId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'frequency', 'type': 'String'}, {'name': 'nextPaymentDate', 'type': 'Date'}, {'name': 'status', 'type': 'String'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'RecurringPayment', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to view my account statements online so that I can keep track of my finances.

View Account Statements","{'classes': [{'name': 'AccountStatement', 'attributes': [{'name': 'statementId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'startDate', 'type': 'Date'}, {'name': 'endDate', 'type': 'Date'}, {'name': 'currency', 'type': 'String'}, {'name': 'transactions', 'type': 'List<Transaction>'}]}, {'name': 'Transaction', 'attributes': [{'name': 'transactionId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'date', 'type': 'DateTime'}, {'name': 'type', 'type': 'String'}, {'name': 'description', 'type': 'String'}]}], 'relationships': [{'from': 'AccountStatement', 'to': 'Transaction', 'type': 'aggregation'}]}",Banking,
"As a customer, I want to be able to apply for loans online so that I don’t have to go to a physical branch.

Apply for Loans","{'classes': [{'name': 'LoanApplication', 'attributes': [{'name': 'applicationId', 'type': 'String'}, {'name': 'customerId', 'type': 'String'}, {'name': 'loanAmount', 'type': 'Float'}, {'name': 'status', 'type': 'String'}, {'name': 'submittedAt', 'type': 'DateTime'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'LoanApplication', 'type': 'association'}]}",Banking,
"As a customer, I want to be able to set up account alerts online so that I can receive notifications about my account activity.

Set Account Alerts","{'classes': [{'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'accountType', 'type': 'String'}, {'name': 'currency', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}, {'name': 'Customer', 'attributes': [{'name': 'customerId', 'type': 'String'}, {'name': 'fullName', 'type': 'String'}, {'name': 'contactInfo', 'type': 'String'}, {'name': 'governmentId', 'type': 'String'}]}], 'relationships': [{'from': 'Customer', 'to': 'BankAccount', 'type': 'association'}]}",Banking,
"As a new customer, I want to open a bank account online, so that I can easily transfer money to my friends and family.

Open Bank Account","{'classes': [{'name': 'Deposit', 'attributes': [{'name': 'depositId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'method', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'confirmationStatus', 'type': 'String'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'balance', 'type': 'Float'}]}], 'relationships': [{'from': 'Deposit', 'to': 'BankAccount', 'type': 'association'}]}",Banking,
"As a customer, I want to withdraw money from my bank account, so that I can access my funds anytime and anywhere.

Withdraw Money","{'classes': [{'name': 'Withdrawal', 'attributes': [{'name': 'withdrawalId', 'type': 'String'}, {'name': 'accountId', 'type': 'String'}, {'name': 'amount', 'type': 'Float'}, {'name': 'method', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}, {'name': 'confirmationStatus', 'type': 'String'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'balance', 'type': 'Float'}]}], 'relationships': [{'from': 'Withdrawal', 'to': 'BankAccount', 'type': 'association'}]}",Banking,
"As a customer, I want to view my account balance, so that I can keep track of my transactions and expenses.

View Account Balance","{'classes': [{'name': 'AccountBalance', 'attributes': [{'name': 'accountId', 'type': 'String'}, {'name': 'currentBalance', 'type': 'Float'}, {'name': 'currency', 'type': 'String'}, {'name': 'lastUpdated', 'type': 'DateTime'}]}, {'name': 'BankAccount', 'attributes': [{'name': 'accountId', 'type': 'String'}]}], 'relationships': [{'from': 'BankAccount', 'to': 'AccountBalance', 'type': 'association'}]}",Banking,
